"id.date","price","price.All.X..rcv.glmnet","price.All.X..rcv.glmnet.err","price.All.X..rcv.glmnet.err.abs","price.All.X..rcv.glmnet.is.acc"
"1061500510#20141015T000000",350000,600285.927319308,250285.927319308,250285.927319308,FALSE
"1061500630#20150205T000000",359900,667806.291627592,307906.291627592,307906.291627592,FALSE
"1062100100#20140626T000000",424000,473644.963153451,49644.9631534512,49644.9631534512,FALSE
"1068000235#20140605T000000",1155000,745452.327130511,-409547.672869489,409547.672869489,FALSE
"1081300390#20141030T000000",330000,440949.405309458,110949.405309458,110949.405309458,FALSE
"1081300450#20140814T000000",364000,463511.481812771,99511.4818127715,99511.4818127715,FALSE
"1081330210#20140911T000000",410000,492644.164684014,82644.164684014,82644.164684014,FALSE
"1081800070#20141118T000000",425000,617968.938321255,192968.938321255,192968.938321255,FALSE
"1087700030#20140619T000000",450000,398704.369380935,-51295.6306190653,51295.6306190653,FALSE
"1088800850#20140502T000000",612500,643939.478942871,31439.4789428706,31439.4789428706,FALSE
"1088801350#20150210T000000",525000,558409.711193317,33409.7111933173,33409.7111933173,FALSE
"1089700010#20141008T000000",540000,564334.927665587,24334.9276655866,24334.9276655866,FALSE
"109000040#20150316T000000",305000,336492.863168007,31492.8631680065,31492.8631680065,FALSE
"109200390#20140820T000000",245000,343587.796732675,98587.7967326749,98587.7967326749,FALSE
"109200390#20141020T000000",250000,345089.06569526,95089.0656952596,95089.0656952596,FALSE
"1099610260#20140826T000000",212000,382859.014880814,170859.014880814,170859.014880814,FALSE
"1099900030#20150415T000000",325000,592496.120852347,267496.120852347,267496.120852347,FALSE
"1102000196#20140527T000000",477000,441483.370642602,-35516.6293573983,35516.6293573983,FALSE
"1105000229#20140919T000000",285000,477468.890116356,192468.890116356,192468.890116356,FALSE
"1105000296#20141229T000000",230000,172338.692770798,-57661.3072292018,57661.3072292018,FALSE
"1105000373#20150506T000000",252500,325893.568491996,73393.5684919958,73393.5684919958,FALSE
"1105000588#20150421T000000",349500,441359.122879495,91859.1228794954,91859.1228794954,FALSE
"1105000787#20140926T000000",240000,446663.304184046,206663.304184046,206663.304184046,FALSE
"1112000100#20150330T000000",740000,1148971.32080848,408971.32080848,408971.32080848,FALSE
"1117200170#20140919T000000",715000,854732.351346629,139732.351346629,139732.351346629,FALSE
"1117200390#20140507T000000",1150000,1337378.98768419,187378.987684187,187378.987684187,FALSE
"1117200550#20141014T000000",760000,966368.459478341,206368.459478341,206368.459478341,FALSE
"1118000340#20150408T000000",3000000,1388978.97429107,-1611021.02570893,1611021.02570893,FALSE
"1118001645#20150130T000000",1400000,759010.222532782,-640989.777467218,640989.777467218,FALSE
"1118002090#20140628T000000",1600000,681210.928461203,-918789.071538797,918789.071538797,FALSE
"1118500030#20141001T000000",810000,958856.974860488,148856.974860488,148856.974860488,FALSE
"1121000058#20150331T000000",485000,466891.242219102,-18108.7577808981,18108.7577808981,FALSE
"1123049027#20150319T000000",157500,323512.417655493,166012.417655493,166012.417655493,FALSE
"1123049126#20141203T000000",227000,419124.135444422,192124.135444422,192124.135444422,FALSE
"1123049232#20140606T000000",279000,627489.254809161,348489.254809161,348489.254809161,FALSE
"1125049140#20150126T000000",1250000,636633.927567005,-613366.072432995,613366.072432995,FALSE
"1125069086#20150428T000000",753000,780172.967169087,27172.9671690875,27172.9671690875,FALSE
"1126049095#20140926T000000",450000,680362.402241819,230362.402241819,230362.402241819,FALSE
"1126059095#20140526T000000",880000,485420.784204239,-394579.215795761,394579.215795761,FALSE
"1133000671#20140602T000000",315000,267752.373833543,-47247.6261664575,47247.6261664575,FALSE
"1136100072#20150213T000000",455000,466868.463153704,11868.4631537038,11868.4631537038,FALSE
"1136100087#20150205T000000",818000,1159866.17599365,341866.175993647,341866.175993647,FALSE
"1137300690#20150220T000000",369900,680204.984838691,310304.984838691,310304.984838691,FALSE
"1137300900#20140605T000000",749950,798399.005864122,48449.0058641222,48449.0058641222,FALSE
"1137400420#20141028T000000",369950,451326.163389567,81376.1633895669,81376.1633895669,FALSE
"1137410040#20140527T000000",515000,831201.478028285,316201.478028285,316201.478028285,FALSE
"1138000450#20141016T000000",355000,325952.993814533,-29047.0061854672,29047.0061854672,FALSE
"1138010520#20140601T000000",459000,400547.861010172,-58452.1389898276,58452.1389898276,FALSE
"1138020020#20150217T000000",335000,278762.040311271,-56237.9596887293,56237.9596887293,FALSE
"1139000620#20141008T000000",385000,192376.666175826,-192623.333824174,192623.333824174,FALSE
"114100234#20150430T000000",402500,497335.44456507,94835.4445650703,94835.4445650703,FALSE
"114100304#20141203T000000",515000,672734.360716177,157734.360716177,157734.360716177,FALSE
"114100758#20141022T000000",420000,267797.23025821,-152202.76974179,152202.76974179,FALSE
"114101161#20140829T000000",480000,473484.323487216,-6515.67651278392,6515.67651278392,FALSE
"114101505#20150423T000000",630000,1176397.36410465,546397.364104651,546397.364104651,FALSE
"114101540#20140821T000000",415000,443938.890594248,28938.8905942478,28938.8905942478,FALSE
"114700150#20141114T000000",236000,375281.176943989,139281.176943989,139281.176943989,FALSE
"1150000200#20150414T000000",640000,601460.059034555,-38539.9409654448,38539.9409654448,FALSE
"11501330#20140902T000000",795000,825665.801132484,30665.8011324838,30665.8011324838,FALSE
"1150700130#20150421T000000",275000,433302.039832317,158302.039832317,158302.039832317,FALSE
"1150700170#20140926T000000",299000,502003.004565918,203003.004565918,203003.004565918,FALSE
"1150900060#20141030T000000",770000,975473.453965878,205473.453965878,205473.453965878,FALSE
"11510310#20140905T000000",835000,804321.627018631,-30678.3729813693,30678.3729813693,FALSE
"1151100070#20150224T000000",437000,454082.08437549,17082.08437549,17082.08437549,FALSE
"1157200189#20140514T000000",356000,473692.791664224,117692.791664224,117692.791664224,FALSE
"1163400070#20141112T000000",220000,415878.448951428,195878.448951428,195878.448951428,FALSE
"1175000059#20141010T000000",536000,386518.518769382,-149481.481230618,149481.481230618,FALSE
"1176000964#20150422T000000",638000,340675.163009646,-297324.836990354,297324.836990354,FALSE
"1180000830#20141002T000000",460000,700654.08339343,240654.08339343,240654.08339343,FALSE
"1180000885#20141030T000000",340500,779199.341601338,438699.341601338,438699.341601338,FALSE
"1180002470#20141104T000000",354000,760522.915223139,406522.915223139,406522.915223139,FALSE
"1180002735#20141119T000000",269000,287955.992730368,18955.9927303682,18955.9927303682,FALSE
"1180005220#20150505T000000",225000,309744.560243899,84744.5602438987,84744.5602438987,FALSE
"1180500070#20141124T000000",335000,566600.21312823,231600.21312823,231600.21312823,FALSE
"1186000095#20140708T000000",890000,554336.991068985,-335663.008931015,335663.008931015,FALSE
"1189000030#20140603T000000",650000,655068.213328141,5068.21332814114,5068.21332814114,FALSE
"1189000130#20140915T000000",493000,440578.527042341,-52421.4729576594,52421.4729576594,FALSE
"1189000225#20150402T000000",420000,364321.412577942,-55678.5874220578,55678.5874220578,FALSE
"1193000280#20140527T000000",994000,637245.576606824,-356754.423393176,356754.423393176,FALSE
"1193000450#20150410T000000",825000,563142.449328611,-261857.550671389,261857.550671389,FALSE
"1202000140#20141210T000000",160000,304718.243807784,144718.243807784,144718.243807784,FALSE
"121039083#20150206T000000",629000,335665.818054877,-293334.181945123,293334.181945123,FALSE
"1211000185#20140616T000000",375000,378552.294925005,3552.29492500523,3552.29492500523,FALSE
"1218000025#20141013T000000",246000,442916.925127522,196916.925127522,196916.925127522,FALSE
"1218000030#20140827T000000",278000,228031.44611857,-49968.5538814304,49968.5538814304,FALSE
"1219000120#20150402T000000",340000,338894.536821054,-1105.46317894553,1105.46317894553,FALSE
"1220000367#20140716T000000",320000,477217.484428347,157217.484428347,157217.484428347,FALSE
"1221000490#20141113T000000",305000,621368.749707048,316368.749707048,316368.749707048,FALSE
"1222029064#20140626T000000",420000,330525.006396034,-89474.9936039661,89474.9936039661,FALSE
"1223039235#20141114T000000",605000,714206.946141087,109206.946141087,109206.946141087,FALSE
"1226039054#20150316T000000",436000,352630.289328661,-83369.7106713392,83369.7106713392,FALSE
"1226039058#20150503T000000",425000,639999.65316035,214999.65316035,214999.65316035,FALSE
"1226039130#20141009T000000",355000,423970.912965582,68970.9129655822,68970.9129655822,FALSE
"123039147#20150319T000000",464950,508626.402569816,43676.4025698159,43676.4025698159,FALSE
"123039420#20150428T000000",309000,401879.095919416,92879.0959194161,92879.0959194161,FALSE
"1231000500#20140905T000000",275000,434785.513037672,159785.513037672,159785.513037672,FALSE
"1231001115#20141001T000000",440000,356900.53179147,-83099.4682085298,83099.4682085298,FALSE
"1233100720#20140925T000000",399000,226472.619291968,-172527.380708032,172527.380708032,FALSE
"1235100371#20140717T000000",580000,972688.715675112,392688.715675112,392688.715675112,FALSE
"1236300290#20141022T000000",1060000,1091728.36240372,31728.3624037178,31728.3624037178,FALSE
"1236300307#20140905T000000",565000,432249.743923792,-132750.256076208,132750.256076208,FALSE
"1237500720#20141226T000000",275000,418156.533177253,143156.533177253,143156.533177253,FALSE
"1238500451#20150209T000000",130000,327187.677157158,197187.677157158,197187.677157158,FALSE
"1238501099#20141031T000000",470000,407632.386403138,-62367.6135968622,62367.6135968622,FALSE
"1238501188#20140808T000000",1035000,715259.363663832,-319740.636336168,319740.636336168,FALSE
"1239400570#20141117T000000",860000,506062.428017759,-353937.571982241,353937.571982241,FALSE
"124069032#20140505T000000",600000,418329.309658335,-181670.690341665,181670.690341665,FALSE
"1241500032#20140819T000000",860000,777799.30269684,-82200.6973031595,82200.6973031595,FALSE
"1241500350#20150105T000000",830000,485765.782867755,-344234.217132245,344234.217132245,FALSE
"1241900028#20150417T000000",880000,760467.157100291,-119532.842899709,119532.842899709,FALSE
"1245001220#20141016T000000",749000,449941.383339631,-299058.616660369,299058.616660369,FALSE
"1245002281#20140512T000000",1050000,862611.975680018,-187388.024319982,187388.024319982,FALSE
"1245002391#20141022T000000",1400000,1243531.69486863,-156468.305131367,156468.305131367,FALSE
"1245002445#20140714T000000",670000,413176.301784931,-256823.698215069,256823.698215069,FALSE
"1245003255#20150223T000000",615000,330910.251953633,-284089.748046367,284089.748046367,FALSE
"1245003375#20150408T000000",658000,398487.124867257,-259512.875132743,259512.875132743,FALSE
"1245003660#20150321T000000",630000,339808.817638822,-290191.182361178,290191.182361178,FALSE
"1245500099#20150506T000000",702000,508831.225395254,-193168.774604746,193168.774604746,FALSE
"1250200418#20140527T000000",345000,355553.125967874,10553.1259678744,10553.1259678744,FALSE
"1250200495#20140624T000000",455000,361371.348848095,-93628.6511519046,93628.6511519046,FALSE
"1250200552#20150312T000000",399950,396124.739750218,-3825.260249782,3825.260249782,FALSE
"1250201165#20141121T000000",441000,433749.820272748,-7250.17972725199,7250.17972725199,FALSE
"1250201175#20150323T000000",386500,443222.219622129,56722.2196221295,56722.2196221295,FALSE
"1250202324#20150122T000000",610000,608608.534199964,-1391.46580003609,1391.46580003609,FALSE
"1250203135#20140701T000000",725000,495171.595470147,-229828.404529853,229828.404529853,FALSE
"125039021#20140924T000000",575000,375015.259477135,-199984.740522865,199984.740522865,FALSE
"1253200290#20150212T000000",265000,493410.719040432,228410.719040432,228410.719040432,FALSE
"1257200020#20150327T000000",555000,382309.319883519,-172690.680116481,172690.680116481,FALSE
"1257201130#20141001T000000",1015000,635737.323702679,-379262.676297321,379262.676297321,FALSE
"1257201375#20141202T000000",550000,410319.255025246,-139680.744974754,139680.744974754,FALSE
"126039252#20140709T000000",415000,486764.088055112,71764.0880551119,71764.0880551119,FALSE
"126039467#20150114T000000",700000,767091.505426269,67091.505426269,67091.505426269,FALSE
"126049100#20141104T000000",398000,483639.715386789,85639.7153867888,85639.7153867888,FALSE
"126049167#20140619T000000",380000,492702.705277601,112702.705277601,112702.705277601,FALSE
"126049217#20140604T000000",400000,365388.297559304,-34611.7024406956,34611.7024406956,FALSE
"126059021#20150402T000000",200000,290300.04789423,90300.0478942298,90300.0478942298,FALSE
"126059225#20140806T000000",525000,554027.157373431,29027.1573734311,29027.1573734311,FALSE
"1266200120#20150321T000000",720000,431484.689987576,-288515.310012424,288515.310012424,FALSE
"1266200140#20150506T000000",1850000,1216342.04567686,-633657.954323139,633657.954323139,FALSE
"1274500420#20140909T000000",234000,287079.888946752,53079.8889467522,53079.8889467522,FALSE
"1277000240#20150402T000000",735000,647906.341958562,-87093.6580414383,87093.6580414383,FALSE
"13001215#20150305T000000",130000,322475.402544697,192475.402544697,192475.402544697,FALSE
"1310000130#20140924T000000",315000,437980.067295748,122980.067295748,122980.067295748,FALSE
"1310440280#20140710T000000",426500,633023.172458589,206523.172458589,206523.172458589,FALSE
"1310440590#20150413T000000",440000,547752.915240839,107752.915240839,107752.915240839,FALSE
"1310700330#20150507T000000",310000,463149.06574351,153149.06574351,153149.06574351,FALSE
"1310700390#20141010T000000",320000,603399.79365909,283399.79365909,283399.79365909,FALSE
"1310930100#20150318T000000",525000,379579.619157577,-145420.380842423,145420.380842423,FALSE
"1310960190#20141021T000000",263000,414789.585366689,151789.585366689,151789.585366689,FALSE
"1310980110#20140717T000000",299000,401908.657912181,102908.657912181,102908.657912181,FALSE
"1311100520#20150414T000000",250000,442010.946731184,192010.946731184,192010.946731184,FALSE
"1311200120#20140513T000000",225000,414640.79659039,189640.79659039,189640.79659039,FALSE
"1311200460#20140618T000000",265000,454496.998785874,189496.998785874,189496.998785874,FALSE
"1311300100#20150115T000000",221000,382827.19534599,161827.19534599,161827.19534599,FALSE
"1311600030#20140716T000000",270000,491200.504221725,221200.504221725,221200.504221725,FALSE
"1311800560#20141121T000000",209000,382751.82918157,173751.82918157,173751.82918157,FALSE
"1312900180#20150325T000000",225000,380643.928243448,155643.928243448,155643.928243448,FALSE
"1313000240#20140818T000000",708000,824871.747660145,116871.747660145,116871.747660145,FALSE
"1313000650#20140711T000000",620000,515888.54100426,-104111.45899574,104111.45899574,FALSE
"1313300300#20150407T000000",499000,533110.592182331,34110.592182331,34110.592182331,FALSE
"1315300095#20140812T000000",790000,639751.789213149,-150248.210786851,150248.210786851,FALSE
"1321039076#20140627T000000",209950,270513.275565152,60563.2755651521,60563.2755651521,FALSE
"1321059013#20150319T000000",725000,1048862.62703481,323862.627034808,323862.627034808,FALSE
"1321700030#20140624T000000",575000,1401985.93099339,826985.930993393,826985.930993393,FALSE
"1321720170#20140817T000000",610000,928224.157633855,318224.157633855,318224.157633855,FALSE
"1321740260#20141015T000000",349900,646000.266248221,296100.266248221,296100.266248221,FALSE
"1323089184#20140502T000000",452500,606034.161771522,153534.161771522,153534.161771522,FALSE
"1324079046#20150120T000000",350000,383733.891970087,33733.8919700868,33733.8919700868,FALSE
"1324079082#20141117T000000",295000,475910.661070965,180910.661070965,180910.661070965,FALSE
"1326039061#20141020T000000",429950,322279.953560582,-107670.046439418,107670.046439418,FALSE
"1326059142#20141028T000000",1395000,959551.722777611,-435448.277222389,435448.277222389,FALSE
"1328300820#20140806T000000",329000,424524.689478344,95524.6894783442,95524.6894783442,FALSE
"1328320760#20141218T000000",327000,475838.925436245,148838.925436245,148838.925436245,FALSE
"1328330190#20140714T000000",320000,433974.901264521,113974.901264521,113974.901264521,FALSE
"1328330590#20150420T000000",346500,442023.355760773,95523.3557607735,95523.3557607735,FALSE
"1329300070#20150320T000000",386000,624038.424340948,238038.424340948,238038.424340948,FALSE
"133000070#20140916T000000",179900,153176.794527481,-26723.2054725193,26723.2054725193,FALSE
"133000135#20141120T000000",290000,430073.348370577,140073.348370577,140073.348370577,FALSE
"1331900020#20140925T000000",930000,1064633.2957898,134633.295789804,134633.295789804,FALSE
"1331900110#20141008T000000",760000,735931.957707612,-24068.0422923879,24068.0422923879,FALSE
"1332000100#20141210T000000",685000,881712.093646145,196712.093646145,196712.093646145,FALSE
"1332700020#20150116T000000",278000,395446.163179501,117446.163179501,117446.163179501,FALSE
"1332700200#20150426T000000",359000,413057.491499231,54057.4914992314,54057.4914992314,FALSE
"1333300145#20150304T000000",2225000,1231498.55741081,-993501.442589189,993501.442589189,FALSE
"1336300445#20150422T000000",1265000,805591.033546466,-459408.966453534,459408.966453534,FALSE
"1337800220#20140908T000000",1003000,524305.212940252,-478694.787059748,478694.787059748,FALSE
"1337800284#20140827T000000",950000,532181.641138439,-417818.358861561,417818.358861561,FALSE
"1337801060#20150305T000000",1025000,452260.528683251,-572739.471316749,572739.471316749,FALSE
"1338600090#20140923T000000",370000,298431.143009543,-71568.8569904573,71568.8569904573,FALSE
"1352300520#20150113T000000",294000,418377.41856464,124377.41856464,124377.41856464,FALSE
"1354600160#20140509T000000",312000,404234.427066331,92234.4270663309,92234.4270663309,FALSE
"136000220#20150325T000000",593000,432439.269099785,-160560.730900215,160560.730900215,FALSE
"1370800935#20140618T000000",1400000,440964.840320836,-959035.159679164,959035.159679164,FALSE
"1370801020#20140709T000000",1250000,719838.638560018,-530161.361439982,530161.361439982,FALSE
"1370801331#20140804T000000",1400000,1168006.00907201,-231993.990927991,231993.990927991,FALSE
"1370801435#20141105T000000",1070000,562559.151399466,-507440.848600534,507440.848600534,FALSE
"1370802115#20141205T000000",1925000,1134869.8156522,-790130.184347795,790130.184347795,FALSE
"1370802335#20140728T000000",1015000,719360.948765083,-295639.051234917,295639.051234917,FALSE
"1370803445#20140909T000000",1140000,782995.04742874,-357004.95257126,357004.95257126,FALSE
"1370803460#20140507T000000",1340000,735156.348881295,-604843.651118705,604843.651118705,FALSE
"1376800220#20140709T000000",425000,410064.588095294,-14935.4119047062,14935.4119047062,FALSE
"1377300020#20150219T000000",650000,478517.794434487,-171482.205565513,171482.205565513,FALSE
"1387300570#20141201T000000",401000,440564.451872787,39564.4518727868,39564.4518727868,FALSE
"1387300760#20140804T000000",385000,411949.355587952,26949.3555879517,26949.3555879517,FALSE
"1388600110#20140821T000000",245000,347934.474063364,102934.474063364,102934.474063364,FALSE
"1389600040#20141226T000000",255000,429859.829813126,174859.829813126,174859.829813126,FALSE
"139000185#20150428T000000",800000,471904.750871641,-328095.249128359,328095.249128359,FALSE
"1393800005#20150507T000000",355000,241763.714366913,-113236.285633087,113236.285633087,FALSE
"1402100070#20140801T000000",335500,530038.815598619,194538.815598619,194538.815598619,FALSE
"1402600040#20140825T000000",330000,604474.982393843,274474.982393843,274474.982393843,FALSE
"1402630270#20140729T000000",348000,440106.787146051,92106.7871460511,92106.7871460511,FALSE
"1419700270#20140507T000000",503000,367057.697370055,-135942.302629945,135942.302629945,FALSE
"1421069159#20141110T000000",520000,547563.761009292,27563.7610092917,27563.7610092917,FALSE
"1422069070#20150507T000000",472000,494367.764464254,22367.764464254,22367.764464254,FALSE
"1422300100#20140929T000000",435000,445280.545985406,10280.5459854063,10280.5459854063,FALSE
"1423089134#20140815T000000",590000,623244.528914784,33244.5289147836,33244.5289147836,FALSE
"1423400260#20150402T000000",273000,452798.927617255,179798.927617255,179798.927617255,FALSE
"1423700680#20150226T000000",190000,438649.796712918,248649.796712918,248649.796712918,FALSE
"1423800080#20140512T000000",225000,275723.365454323,50723.3654543227,50723.3654543227,FALSE
"1424069056#20140805T000000",1350000,1191288.19446746,-158711.805532538,158711.805532538,FALSE
"1424069110#20140718T000000",675000,597938.071689477,-77061.9283105229,77061.9283105229,FALSE
"1425039029#20140923T000000",1230000,1308967.44108331,78967.4410833123,78967.4410833123,FALSE
"1425059145#20140616T000000",455000,405169.799366351,-49830.2006336491,49830.2006336491,FALSE
"1425059180#20150324T000000",736000,620906.459948134,-115093.540051866,115093.540051866,FALSE
"1425059193#20141009T000000",817500,992230.660106383,174730.660106383,174730.660106383,FALSE
"1426049054#20140701T000000",450000,443816.29373435,-6183.70626565011,6183.70626565011,FALSE
"1426079047#20140911T000000",620000,639304.711227164,19304.7112271639,19304.7112271639,FALSE
"1428001160#20150420T000000",550000,508545.842700398,-41454.1572996018,41454.1572996018,FALSE
"1430800162#20150114T000000",250000,299333.91135043,49333.9113504295,49333.9113504295,FALSE
"1432700880#20150409T000000",280000,341749.370916986,61749.3709169863,61749.3709169863,FALSE
"1432701510#20141021T000000",249000,393365.977126878,144365.977126878,144365.977126878,FALSE
"1432900240#20150508T000000",205000,395629.522136997,190629.522136997,190629.522136997,FALSE
"1437500035#20141010T000000",155000,285966.339422534,130966.339422534,130966.339422534,FALSE
"1440700190#20140623T000000",269950,650002.642696005,380052.642696005,380052.642696005,FALSE
"1441800010#20141208T000000",459900,535012.446427899,75112.4464278989,75112.4464278989,FALSE
"1442700360#20150320T000000",428000,590925.306916405,162925.306916405,162925.306916405,FALSE
"1442740140#20140930T000000",370000,477440.940435139,107440.940435139,107440.940435139,FALSE
"1442800400#20140628T000000",230000,515056.988680099,285056.988680099,285056.988680099,FALSE
"1442870420#20140724T000000",485000,667576.722318382,182576.722318382,182576.722318382,FALSE
"1442880380#20140730T000000",439990,568216.70857497,128226.70857497,128226.70857497,FALSE
"1443500725#20150423T000000",280000,422678.711456025,142678.711456025,142678.711456025,FALSE
"1445200050#20141110T000000",250000,344038.6216862,94038.6216862,94038.6216862,FALSE
"1445200110#20150421T000000",275000,346543.928874641,71543.928874641,71543.928874641,FALSE
"1446400564#20140507T000000",185000,346245.388385919,161245.388385919,161245.388385919,FALSE
"1446400615#20140527T000000",268000,405613.577363769,137613.577363769,137613.577363769,FALSE
"1446400715#20150422T000000",280000,407090.445789169,127090.445789169,127090.445789169,FALSE
"1446401190#20150317T000000",175000,129342.253056802,-45657.7469431978,45657.7469431978,FALSE
"1446401555#20141208T000000",292000,409631.959406856,117631.959406856,117631.959406856,FALSE
"1446800511#20141009T000000",249950,415509.769810836,165559.769810836,165559.769810836,FALSE
"1447600285#20140609T000000",212500,295467.188848372,82967.1888483723,82967.1888483723,FALSE
"1450100020#20150209T000000",208000,402070.571454577,194070.571454577,194070.571454577,FALSE
"1450100390#20140905T000000",125000,250742.709581192,125742.709581192,125742.709581192,FALSE
"1450100420#20140620T000000",205000,266151.213905832,61151.2139058323,61151.2139058323,FALSE
"1453602065#20150205T000000",442500,327591.862581417,-114908.137418583,114908.137418583,FALSE
"1453602283#20150507T000000",342000,413420.192502558,71420.1925025579,71420.1925025579,FALSE
"1453602284#20141103T000000",296000,409436.484492277,113436.484492277,113436.484492277,FALSE
"1454100010#20150202T000000",338500,168810.873371192,-169689.126628808,169689.126628808,FALSE
"1454100480#20140819T000000",378500,235807.358891289,-142692.641108711,142692.641108711,FALSE
"1454600038#20150323T000000",985000,1109896.84656533,124896.846565326,124896.846565326,FALSE
"1454600116#20140611T000000",740000,628362.747300919,-111637.252699081,111637.252699081,FALSE
"1454600156#20140625T000000",860000,1354821.00758523,494821.007585227,494821.007585227,FALSE
"1454600266#20141027T000000",925000,1320363.68478959,395363.684789593,395363.684789593,FALSE
"1455100355#20140708T000000",1675000,948065.274030977,-726934.725969023,726934.725969023,FALSE
"1460000080#20140731T000000",370000,390553.680939184,20553.6809391842,20553.6809391842,FALSE
"1463400081#20140827T000000",230000,388063.911744119,158063.911744119,158063.911744119,FALSE
"1467400095#20150224T000000",545000,450106.450750548,-94893.5492494517,94893.5492494517,FALSE
"1473000020#20140523T000000",416000,326761.820071396,-89238.1799286042,89238.1799286042,FALSE
"1473120190#20140530T000000",386000,479891.760969104,93891.7609691043,93891.7609691043,FALSE
"1473200170#20140729T000000",305000,386270.447406881,81270.4474068808,81270.4474068808,FALSE
"148000590#20140731T000000",725000,609373.643580571,-115626.356419429,115626.356419429,FALSE
"1489300215#20141013T000000",1210000,882934.193485557,-327065.806514443,327065.806514443,FALSE
"1498303905#20150402T000000",615000,425180.673129475,-189819.326870525,189819.326870525,FALSE
"1504800050#20150312T000000",750000,863462.683735921,113462.683735921,113462.683735921,FALSE
"1508210230#20150428T000000",567000,472075.878234072,-94924.121765928,94924.121765928,FALSE
"1522600100#20140604T000000",760000,645119.48384155,-114880.51615845,114880.51615845,FALSE
"1523069086#20140605T000000",395000,334777.110110809,-60222.8898891906,60222.8898891906,FALSE
"1523069215#20140603T000000",435000,520187.10557038,85187.1055703799,85187.1055703799,FALSE
"1523089012#20141120T000000",365000,360223.01394982,-4776.98605017969,4776.98605017969,FALSE
"1523089266#20140722T000000",447500,562017.979729722,114517.979729722,114517.979729722,FALSE
"1523300157#20141015T000000",325000,287784.806714027,-37215.1932859729,37215.1932859729,FALSE
"1523550480#20140613T000000",580000,449200.191499844,-130799.808500156,130799.808500156,FALSE
"1524079028#20141029T000000",393000,396627.85615977,3627.85615977005,3627.85615977005,FALSE
"1524079156#20140610T000000",435000,422852.580873431,-12147.4191265692,12147.4191265692,FALSE
"1525039057#20140702T000000",520000,348597.59241411,-171402.40758589,171402.40758589,FALSE
"1525059160#20140731T000000",1225000,917378.210781247,-307621.789218753,307621.789218753,FALSE
"1525059190#20140912T000000",1040000,1462100.90853584,422100.908535842,422100.908535842,FALSE
"1525059215#20150224T000000",815000,917110.962115237,102110.962115237,102110.962115237,FALSE
"1525200060#20140723T000000",577500,436140.865279384,-141359.134720616,141359.134720616,FALSE
"1526059051#20140828T000000",995000,392293.777445868,-602706.222554132,602706.222554132,FALSE
"1545800205#20140613T000000",324900,503569.136691815,178669.136691815,178669.136691815,FALSE
"1545800710#20140523T000000",258000,400014.994837706,142014.994837706,142014.994837706,FALSE
"1545801500#20140625T000000",246500,399600.557299773,153100.557299773,153100.557299773,FALSE
