id.date,price
822079033#20150422T000000,551073.22817792
8857600960#20140819T000000,551074.560972392
3775300030#20141231T000000,551075.893766864
1796360350#20150128T000000,551077.226561336
1843100340#20150305T000000,551078.559355808
2621760350#20141015T000000,551079.89215028
1723049270#20150107T000000,551081.224944752
2172000075#20140623T000000,551082.557739224
66000070#20150406T000000,551083.890533696
2625069070#20150410T000000,551085.223328168
8562501040#20141120T000000,551086.55612264
2475200140#20150205T000000,551087.888917112
4432600075#20150128T000000,551089.221711583
9274202270#20140818T000000,551090.554506055
1245002952#20141015T000000,551091.887300527
5379805885#20140521T000000,551093.220094999
2827100070#20141105T000000,551094.552889471
4386700135#20141114T000000,551095.885683943
1432400335#20150325T000000,551097.218478415
3225079035#20140618T000000,551098.551272887
1521069070#20150218T000000,551099.884067359
2459500310#20150218T000000,551101.216861831
9485740340#20150310T000000,551102.549656303
622049114#20150218T000000,551103.882450775
1310900260#20141013T000000,551105.215245247
1373800295#20141013T000000,551106.548039719
3294700310#20140902T000000,551107.880834191
3624079046#20141028T000000,551109.213628662
809002765#20141022T000000,551110.546423134
4045500710#20141218T000000,551111.879217606
5104510270#20140718T000000,551113.212012078
8669160310#20141209T000000,551114.54480655
2998800125#20140701T000000,551115.877601022
3620069036#20141021T000000,551117.210395494
3278600240#20140722T000000,551118.543189966
7846200070#20141002T000000,551119.875984438
8651100140#20140805T000000,551121.20877891
3211230260#20150204T000000,551122.541573382
5631500868#20150417T000000,551123.874367854
3904930240#20140922T000000,551125.207162326
9485951170#20140522T000000,551126.539956797
7199330390#20140624T000000,551127.872751269
7212652180#20140701T000000,551129.205545741
4140090320#20150320T000000,551130.538340213
7214700350#20141124T000000,551131.871134685
5196410260#20150422T000000,551133.203929157
192460310#20150324T000000,551134.536723629
9412200260#20141113T000000,551135.869518101
6798100662#20140527T000000,551137.202312573
2710600045#20140616T000000,551138.535107045
1959701890#20140729T000000,551139.867901517
1566100400#20140924T000000,551141.200695989
9133600075#20140821T000000,551142.533490461
3121500340#20140712T000000,551143.866284933
7527200030#20141229T000000,551145.199079404
7967200060#20140908T000000,551146.531873876
3670500710#20140715T000000,551147.864668348
8820903380#20140728T000000,551149.19746282
3793500550#20140808T000000,551150.530257292
3530490070#20140613T000000,551151.863051764
1932300075#20140910T000000,551153.195846236
2525000510#20141106T000000,551154.528640708
1853000510#20140509T000000,551155.86143518
1742800060#20140612T000000,551157.194229652
731500200#20150113T000000,551158.527024124
9346980140#20140820T000000,551159.859818596
1588600045#20141215T000000,551161.192613068
9277200111#20140714T000000,551162.52540754
1563102435#20141210T000000,551163.858202011
9273200140#20150121T000000,551165.190996483
9542300320#20150202T000000,551166.523790955
826079094#20150324T000000,551167.856585427
8146100270#20150324T000000,551169.189379899
2205500575#20150209T000000,551170.522174371
4040800810#20140502T000000,551171.854968843
1139000069#20141118T000000,551173.187763315
2423069155#20141120T000000,551174.520557787
2329500260#20140709T000000,551175.853352259
1446800511#20141009T000000,551177.186146731
7940700260#20150115T000000,551178.518941203
8854100350#20150107T000000,551179.851735675
1786640070#20140806T000000,551181.184530147
4307350200#20150512T000000,551182.517324619
4057300200#20141222T000000,551183.85011909
8731951670#20140606T000000,551185.182913562
8682262400#20140718T000000,551186.515708034
6450303785#20141118T000000,551187.848502506
4164100160#20140716T000000,551189.181296978
1865820370#20141113T000000,551190.51409145
6403310060#20140811T000000,551191.846885922
2310000240#20150313T000000,551193.179680394
6306400140#20140612T000000,551194.512474866
2436701200#20140912T000000,551195.845269338
7871500070#20140603T000000,551197.17806381
3323500030#20140604T000000,551198.510858282
1387300070#20140825T000000,551199.843652754
9465910070#20140716T000000,551201.176447226
880000189#20140811T000000,551202.509241697
643500030#20141114T000000,551203.842036169
3329530200#20140910T000000,551205.174830641
1109000390#20150310T000000,551206.507625113
6151800624#20150408T000000,551207.840419585
3432500486#20140623T000000,551209.173214057
5466420030#20141007T000000,551210.506008529
1324079046#20150120T000000,551211.838803001
4167300030#20150209T000000,551213.171597473
1917300260#20141202T000000,551214.504391945
5469700570#20140812T000000,551215.837186417
421049116#20150121T000000,551217.169980889
7853340860#20150310T000000,551218.502775361
5559600140#20150505T000000,551219.835569832
5147600105#20140721T000000,551221.168364304
984000710#20141022T000000,551222.501158776
1254200075#20140509T000000,551223.833953248
2379300340#20150331T000000,551225.16674772
1498302774#20140520T000000,551226.499542192
7697920160#20140515T000000,551227.832336664
8682231170#20150429T000000,551229.165131136
16000435#20150316T000000,551230.497925608
2892600016#20150317T000000,551231.83072008
2423020270#20140715T000000,551233.163514552
1825079070#20150313T000000,551234.496309024
2024059094#20140825T000000,551235.829103496
7613700860#20141106T000000,551237.161897968
5706200060#20140818T000000,551238.494692439
809001070#20150123T000000,551239.827486911
1607100139#20140725T000000,551241.160281383
5144000036#20140527T000000,551242.493075855
9368700223#20150202T000000,551243.825870327
7888400560#20141002T000000,551245.158664799
2473002080#20150317T000000,551246.491459271
9158100116#20150406T000000,551247.824253743
7227500830#20140528T000000,551249.157048215
3278604400#20140602T000000,551250.489842687
1788700160#20150220T000000,551251.822637159
2505500030#20140703T000000,551253.155431631
5416510060#20150306T000000,551254.488226103
1509500160#20150324T000000,551255.821020575
3904940200#20140620T000000,551257.153815047
751000060#20140506T000000,551258.486609518
3450300240#20140515T000000,551259.81940399
8062900070#20140909T000000,551261.152198462
6021502830#20141110T000000,551262.484992934
7710100083#20150204T000000,551263.817787406
3320000810#20150224T000000,551265.150581878
3905100520#20141029T000000,551266.48337635
6332940070#20140507T000000,551267.816170822
1775801260#20150311T000000,551269.148965294
7880010060#20150406T000000,551270.481759766
6064800710#20141002T000000,551271.814554238
3876200070#20150508T000000,551273.14734871
8956000350#20140903T000000,551274.480143182
3334000055#20150429T000000,551275.812937654
7856610200#20140523T000000,551277.145732125
7011201245#20141107T000000,551278.478526597
2112700030#20141126T000000,551279.811321069
8658300260#20141209T000000,551281.144115541
4123400340#20141203T000000,551282.476910013
3885804305#20140911T000000,551283.809704485
8691500990#20141212T000000,551285.142498957
7852030240#20150408T000000,551286.475293429
7016310030#20150219T000000,551287.808087901
4401150070#20140623T000000,551289.140882373
1761300310#20140827T000000,551290.473676845
613400030#20141024T000000,551291.806471317
6117501820#20150428T000000,551293.139265789
5166700055#20150504T000000,551294.47206026
226059078#20150227T000000,551295.804854732
8658300510#20150419T000000,551297.137649204
8691300060#20141023T000000,551298.470443676
472000055#20140514T000000,551299.803238148
2473400570#20140516T000000,551301.13603262
8650000070#20140808T000000,551302.468827092
5701800030#20140506T000000,551303.801621564
7893804340#20140724T000000,551305.134416036
1822069116#20141217T000000,551306.467210508
5729200030#20140707T000000,551307.80000498
7893802800#20140605T000000,551309.132799452
2407900200#20150409T000000,551310.465593924
1962200036#20140819T000000,551311.798388396
7772400160#20141024T000000,551313.131182867
4337000160#20150127T000000,551314.463977339
4232400860#20140630T000000,551315.796771811
573000685#20140717T000000,551317.129566283
8961990160#20150413T000000,551318.462360755
9477100060#20140909T000000,551319.795155227
8731982190#20140618T000000,551321.127949699
6300000335#20150429T000000,551322.460744171
2695600070#20140818T000000,551323.793538643
6844703240#20140702T000000,551325.126333115
3295950240#20140905T000000,551326.459127587
3905000340#20140724T000000,551327.791922059
3374300070#20140623T000000,551329.124716531
6117500320#20140708T000000,551330.457511003
8681660060#20140929T000000,551331.790305475
8078460550#20140513T000000,551333.123099946
98000060#20140714T000000,551334.455894418
3298700125#20140905T000000,551335.78868889
7811200310#20141216T000000,551337.121483362
6052401631#20150205T000000,551338.454277834
5089700260#20140812T000000,551339.787072306
8151601090#20140801T000000,551341.119866778
7663700030#20150503T000000,551342.45266125
6127600036#20141105T000000,551343.785455722
3500100226#20141229T000000,551345.118250194
319500570#20140505T000000,551346.451044666
3751604974#20141204T000000,551347.783839138
9178601000#20140730T000000,551349.11663361
6137500320#20140625T000000,551350.449428082
2228900270#20140812T000000,551351.782222553
1596600060#20150501T000000,551353.115017025
3275860270#20141022T000000,551354.447811497
5457300703#20150320T000000,551355.780605969
6370000070#20140919T000000,551357.113400441
5452800310#20150420T000000,551358.446194913
952003435#20140826T000000,551359.778989385
2207200520#20140929T000000,551361.111783857
9264960560#20141001T000000,551362.444578329
7312000240#20140623T000000,551363.777372801
7787110060#20141013T000000,551365.110167273
6003501535#20140828T000000,551366.442961745
3445000274#20150513T000000,551367.775756217
8016300030#20141103T000000,551369.108550688
2864600105#20140624T000000,551370.44134516
3425059222#20141124T000000,551371.774139632
5253300397#20150409T000000,551373.106934104
1311100520#20150414T000000,551374.439728576
4458800060#20150409T000000,551375.772523048
9477000060#20150331T000000,551377.10531752
7932000041#20150512T000000,551378.438111992
7853300070#20140818T000000,551379.770906464
3959400135#20140602T000000,551381.103700936
7972600765#20140625T000000,551382.436495408
3303100075#20141014T000000,551383.76928988
2004100075#20150326T000000,551385.102084352
4221270340#20150327T000000,551386.434878824
7177300575#20140903T000000,551387.767673296
1471630350#20141024T000000,551389.100467767
5315100737#20140528T000000,551390.433262239
2130702205#20150406T000000,551391.766056711
2159900060#20150113T000000,551393.098851183
2125049139#20140806T000000,551394.431645655
4137010240#20140716T000000,551395.764440127
1422300140#20140905T000000,551397.097234599
2143700861#20141030T000000,551398.430029071
5016003230#20150218T000000,551399.762823543
7129300935#20141105T000000,551401.095618015
6082400152#20150304T000000,551402.428412487
7922800320#20141016T000000,551403.761206959
5515600075#20141205T000000,551405.094001431
5469501940#20140604T000000,551406.426795903
3649100473#20140528T000000,551407.759590374
2011400791#20141007T000000,551409.092384846
1785500132#20141118T000000,551410.425179318
8645530060#20140711T000000,551411.75797379
1821059264#20140626T000000,551413.090768262
3971701922#20141029T000000,551414.423562734
4022902505#20140731T000000,551415.756357206
2767604247#20140711T000000,551417.089151678
8835200800#20150408T000000,551418.42194615
8902500118#20140812T000000,551419.754740622
2822079012#20150410T000000,551421.087535094
9485950060#20141208T000000,551422.420329566
7634800070#20150116T000000,551423.753124038
6190701146#20150415T000000,551425.08591851
2493200435#20140825T000000,551426.418712982
1823059205#20140604T000000,551427.751507453
7883603750#20141209T000000,551429.084301925
5095600310#20140725T000000,551430.417096397
2258500049#20140602T000000,551431.749890869
2721600125#20150205T000000,551433.082685341
625059051#20140903T000000,551434.415479813
2113700060#20141014T000000,551435.748274285
3751602329#20140627T000000,551437.081068757
6819100310#20150414T000000,551438.413863229
2538410140#20140808T000000,551439.746657701
3810000860#20150506T000000,551441.079452173
8079100370#20141107T000000,551442.412246645
4358700135#20141118T000000,551443.745041116
414100295#20140623T000000,551445.077835588
808300550#20150505T000000,551446.41063006
461002025#20150501T000000,551447.743424532
7101100055#20150303T000000,551449.076219004
1623300765#20140506T000000,551450.409013476
7015200335#20140619T000000,551451.741807948
1313500070#20140820T000000,551453.07460242
9274200320#20150413T000000,551454.407396892
4083306175#20150401T000000,551455.740191364
6117501176#20150102T000000,551457.072985836
6918700320#20150306T000000,551458.405780308
9201000320#20150416T000000,551459.73857478
2143700830#20141006T000000,551461.071369252
2143700830#20150312T000000,551462.404163724
1387301360#20141222T000000,551463.736958195
5505700055#20140730T000000,551465.069752667
3885803625#20141203T000000,551466.402547139
2397101200#20141221T000000,551467.735341611
3410600335#20140603T000000,551469.068136083
3066410800#20141211T000000,551470.400930555
5152960710#20140514T000000,551471.733725027
2767603215#20140516T000000,551473.066519499
3905010140#20140529T000000,551474.399313971
6738700320#20150414T000000,551475.732108443
1246700152#20140721T000000,551477.064902915
4123810140#20150227T000000,551478.397697387
8637100370#20141112T000000,551479.730491859
1523069204#20141208T000000,551481.063286331
8965500320#20150326T000000,551482.396080802
5101404170#20141113T000000,551483.728875274
629810350#20140521T000000,551485.061669746
5466400550#20141113T000000,551486.394464218
8568000070#20140905T000000,551487.72725869
3915500045#20141114T000000,551489.060053162
8700120520#20150127T000000,551490.392847634
1426049083#20141022T000000,551491.725642106
5651500140#20140617T000000,551493.058436578
3626500045#20140626T000000,551494.39123105
2767600400#20141118T000000,551495.724025522
5347200160#20140512T000000,551497.056819994
2461900510#20140926T000000,551498.389614466
513000550#20140922T000000,551499.722408938
3395040550#20150429T000000,551501.05520341
898000200#20150402T000000,551502.387997881
1118001370#20150102T000000,551503.720792353
2155500030#20150428T000000,551505.053586825
5727500102#20150426T000000,551506.386381297
5104510370#20141014T000000,551507.719175769
1895450200#20150415T000000,551509.051970241
8651430370#20150425T000000,551510.384764713
461003251#20140801T000000,551511.717559185
8691350200#20150417T000000,551513.050353657
7452500045#20140805T000000,551514.383148129
2489200070#20140720T000000,551515.715942601
425069104#20141215T000000,551517.048737073
2239800070#20140627T000000,551518.381531544
5317100570#20141215T000000,551519.714326016
4139420070#20140910T000000,551521.047120488
629400340#20141222T000000,551522.37991496
8701600510#20150414T000000,551523.712709432
3225069239#20140707T000000,551525.045503904
7695500240#20140514T000000,551526.378298376
2600100370#20150211T000000,551527.711092848
9551202025#20140625T000000,551529.04388732
4345000510#20150428T000000,551530.376681792
2483200060#20140612T000000,551531.709476264
5249804510#20140716T000000,551533.042270736
8146100370#20140904T000000,551534.375065208
2095800520#20150424T000000,551535.70785968
5422420140#20140611T000000,551537.040654152
7234601162#20140915T000000,551538.373448623
1320069271#20140612T000000,551539.706243095
7443000640#20140912T000000,551541.039037567
6448600060#20150226T000000,551542.371832039
4058802105#20140904T000000,551543.704626511
7212660640#20150326T000000,551545.037420983
5149300400#20150206T000000,551546.370215455
1843100520#20140725T000000,551547.703009927
2215902010#20140507T000000,551549.035804399
1778350270#20140915T000000,551550.368598871
255400070#20140701T000000,551551.701393343
6620400631#20140709T000000,551553.034187815
3582500240#20140514T000000,551554.366982287
7694800070#20140818T000000,551555.699776759
4035900060#20140919T000000,551557.03257123
6145601715#20141215T000000,551558.365365702
1645000310#20150225T000000,551559.698160174
7234601544#20140825T000000,551561.030954646
5017000575#20141124T000000,551562.363749118
2115510340#20140604T000000,551563.69654359
6345000160#20140827T000000,551565.029338062
428000055#20150406T000000,551566.362132534
824059083#20140902T000000,551567.694927006
2128000160#20141204T000000,551569.027721478
2203500570#20150217T000000,551570.36051595
4140090370#20150218T000000,551571.693310422
2320069083#20141125T000000,551573.026104894
7454000030#20140816T000000,551574.358899366
7454001090#20150309T000000,551575.691693838
2024059084#20150313T000000,551577.024488309
3582900200#20141028T000000,551578.357282781
243000335#20140929T000000,551579.690077253
6099400140#20140904T000000,551581.022871725
3508100135#20150316T000000,551582.355666197
3623029045#20140925T000000,551583.688460669
4017110200#20150127T000000,551585.021255141
7857003505#20140909T000000,551586.354049613
323089084#20140827T000000,551587.686844085
4302700445#20140923T000000,551589.019638557
9477201620#20140516T000000,551590.352433029
3336000791#20150407T000000,551591.685227501
8856970570#20141027T000000,551593.018021973
9547205660#20150504T000000,551594.350816444
3020079078#20141027T000000,551595.683610916
3904100106#20150427T000000,551597.016405388
8924100111#20150424T000000,551598.34919986
6744700181#20150217T000000,551599.681994332
2162000160#20150303T000000,551601.014788804
705700140#20140919T000000,551602.347583276
1726069051#20140523T000000,551603.680377748
7878400135#20141120T000000,551605.01317222
1163100070#20141217T000000,551606.345966692
4239400960#20141212T000000,551607.678761164
7206900075#20140818T000000,551609.011555636
4389200796#20140522T000000,551610.344350108
7896300070#20150501T000000,551611.67714458
2111010340#20140612T000000,551613.009939051
1370800830#20150505T000000,551614.342733523
7632400400#20150320T000000,551615.675527995
7186800105#20150112T000000,551617.008322467
7887200390#20140926T000000,551618.341116939
9407110710#20150226T000000,551619.673911411
1000102#20140916T000000,551621.006705883
1005000036#20140613T000000,551622.339500355
2126079046#20150407T000000,551623.672294827
6679000390#20140610T000000,551625.005089299
6889000060#20141223T000000,551626.337883771
1232000810#20140912T000000,551627.670678243
8691330310#20140505T000000,551629.003472715
5104531580#20150416T000000,551630.336267187
7202330270#20150303T000000,551631.669061658
1312920060#20141212T000000,551633.00185613
1472330030#20150324T000000,551634.334650602
2021200058#20150423T000000,551635.667445074
8722100570#20150403T000000,551637.000239546
7856400240#20140627T000000,551638.333034018
7856400240#20150211T000000,551639.66582849
1471620240#20140516T000000,551640.998622962
1099610260#20140826T000000,551642.331417434
1328300810#20150330T000000,551643.664211906
3362900696#20141020T000000,551644.997006378
2558640340#20140527T000000,551646.32980085
8078460810#20141210T000000,551647.662595322
3584900160#20140922T000000,551648.995389794
8572900135#20140523T000000,551650.328184266
7972601710#20150415T000000,551651.660978737
2464400340#20140625T000000,551652.993773209
1926069035#20140722T000000,551654.326567681
9829200566#20140630T000000,551655.659362153
1158700135#20140812T000000,551656.992156625
1441800030#20140706T000000,551658.324951097
7501000340#20140818T000000,551659.657745569
7611200136#20140723T000000,551660.990540041
825059271#20140910T000000,551662.323334513
9465200181#20150428T000000,551663.656128985
5469502860#20150107T000000,551664.988923457
486000565#20140515T000000,551666.321717929
823069074#20141223T000000,551667.654512401
3582700070#20141205T000000,551668.987306872
5146000070#20141204T000000,551670.320101344
3876000350#20150224T000000,551671.652895816
9407001610#20140715T000000,551672.985690288
1072030510#20140829T000000,551674.31848476
7555220140#20140916T000000,551675.651279232
5016002180#20140708T000000,551676.984073704
1771110550#20141204T000000,551678.316868176
7203101580#20140724T000000,551679.649662648
4250200140#20150219T000000,551680.98245712
5071401000#20140829T000000,551682.315251592
4038600260#20140922T000000,551683.648046064
4406000560#20150220T000000,551684.980840536
9510310030#20140728T000000,551686.313635008
7215730310#20140714T000000,551687.646429479
4139680070#20140617T000000,551688.979223951
6384500581#20140618T000000,551690.312018423
9264930400#20141029T000000,551691.644812895
3830630140#20140924T000000,551692.977607367
2526059046#20150429T000000,551694.310401839
8732160240#20141017T000000,551695.643196311
5021900160#20140618T000000,551696.975990783
5561200310#20140609T000000,551698.308785255
7852130100#20150313T000000,551699.641579727
8100000090#20141111T000000,551700.974374199
148000705#20150305T000000,551702.307168671
1432400490#20150401T000000,551703.639963143
3558910490#20140731T000000,551704.972757615
3735900590#20141021T000000,551706.305552086
2755200090#20140714T000000,551707.638346558
9359100750#20141031T000000,551708.97114103
7236500025#20140829T000000,551710.303935502
1773101335#20141103T000000,551711.636729974
9126100850#20141120T000000,551712.969524446
3222079162#20140813T000000,551714.302318918
5101404608#20141201T000000,551715.63511339
2619950490#20140712T000000,551716.967907862
1665400165#20140507T000000,551718.300702334
5210200107#20141125T000000,551719.633496806
9285800735#20140812T000000,551720.966291278
8651611130#20140605T000000,551722.29908575
423059184#20141201T000000,551723.631880222
4019300906#20140724T000000,551724.964674694
1023059223#20140725T000000,551726.297469165
5700002460#20140725T000000,551727.630263637
2202500110#20140805T000000,551728.963058109
9528101224#20141007T000000,551730.295852581
8965000110#20141114T000000,551731.628647053
3812400657#20141204T000000,551732.961441525
4232400110#20141111T000000,551734.294235997
3834000805#20140710T000000,551735.627030469
9558200025#20140730T000000,551736.959824941
8649401270#20150430T000000,551738.292619413
8651410090#20150508T000000,551739.625413885
1494300110#20140603T000000,551740.958208357
7128300855#20141014T000000,551742.291002829
3339900096#20141210T000000,551743.623797301
2322029048#20141119T000000,551744.956591772
1036100100#20140702T000000,551746.289386244
1193000025#20140903T000000,551747.622180716
3679400025#20140812T000000,551748.954975188
4003000053#20140813T000000,551750.28776966
7855600820#20140904T000000,551751.620564132
825079019#20141203T000000,551752.953358604
3396200090#20140520T000000,551754.286153076
1665400025#20141028T000000,551755.618947548
9187200245#20141231T000000,551756.95174202
148000375#20140619T000000,551758.284536492
3423049209#20150318T000000,551759.617330964
3824100082#20150401T000000,551760.950125436
7387500195#20150227T000000,551762.282919907
7745000090#20140509T000000,551763.615714379
1329000090#20141219T000000,551764.948508851
6744700302#20140620T000000,551766.281303323
5652601425#20150423T000000,551767.614097795
5476200123#20140710T000000,551768.946892267
221049191#20150428T000000,551770.279686739
3438500625#20140519T000000,551771.612481211
6613000015#20141223T000000,551772.945275683
2641800015#20141124T000000,551774.278070155
9286100300#20140801T000000,551775.610864627
4109600195#20140718T000000,551776.943659099
9829200590#20141028T000000,551778.276453571
1445200110#20150421T000000,551779.609248043
7550801220#20150227T000000,551780.942042515
9407102460#20150323T000000,551782.274836986
8567300110#20140604T000000,551783.607631458
3362400590#20150219T000000,551784.94042593
1226059112#20150220T000000,551786.273220402
8073000495#20141010T000000,551787.606014874
6115400008#20150226T000000,551788.938809346
8651511220#20141217T000000,551790.271603818
4083801785#20150313T000000,551791.60439829
2329810590#20140806T000000,551792.937192762
1931301105#20140717T000000,551794.269987234
7893207665#20150128T000000,551795.602781706
2594200375#20150330T000000,551796.935576178
117000100#20150319T000000,551798.26837065
868001295#20141029T000000,551799.601165122
2354300740#20150303T000000,551800.933959593
3123039089#20140715T000000,551802.266754065
2126059172#20150506T000000,551803.599548537
798000535#20140625T000000,551804.932343009
3900100265#20150129T000000,551806.265137481
9828702095#20140925T000000,551807.597931953
2917200645#20150511T000000,551808.930726425
6163900501#20141021T000000,551810.263520897
2652500300#20140603T000000,551811.596315369
6161000015#20140515T000000,551812.929109841
952003350#20150204T000000,551814.261904313
3625059143#20140903T000000,551815.594698785
2028700535#20150225T000000,551816.927493257
4364700805#20141015T000000,551818.260287729
7701961030#20150129T000000,551819.593082201
686450490#20140929T000000,551820.925876672
9413400165#20140624T000000,551822.258671144
1337800855#20150512T000000,551823.591465616
844001140#20141028T000000,551824.924260088
1796351080#20140718T000000,551826.25705456
2877101340#20150318T000000,551827.589849032
6084200100#20140801T000000,551828.922643504
2587920110#20150217T000000,551830.255437976
2787720300#20150319T000000,551831.588232448
2821049048#20140603T000000,551832.92102692
9485951030#20140924T000000,551834.253821392
2473250850#20140716T000000,551835.586615864
7523700245#20141015T000000,551836.919410335
3410600015#20150406T000000,551838.252204807
7792000025#20150211T000000,551839.584999279
8081900011#20140916T000000,551840.917793751
6403510090#20141111T000000,551842.250588223
9558020600#20150407T000000,551843.583382695
3544400236#20140707T000000,551844.916177167
8682291390#20150403T000000,551846.248971639
3629921240#20140728T000000,551847.581766111
5249801785#20141205T000000,551848.914560583
1022069058#20141009T000000,551850.247355055
2597531030#20140826T000000,551851.580149527
5318100645#20140527T000000,551852.912943999
1446403835#20141103T000000,551854.245738471
2473350930#20140609T000000,551855.578532943
5363200266#20140623T000000,551856.911327414
5416510110#20140605T000000,551858.244121886
3423049311#20141017T000000,551859.576916358
7000100711#20140621T000000,551860.90971083
7905200147#20141104T000000,551862.242505302
6190701110#20150420T000000,551863.575299774
871001500#20140623T000000,551864.908094246
1023089140#20150106T000000,551866.240888718
3023039066#20150323T000000,551867.57368319
4154305290#20141120T000000,551868.906477662
4058801240#20141028T000000,551870.239272134
2493200015#20140620T000000,551871.572066606
98000750#20141021T000000,551872.904861078
1370803820#20140602T000000,551874.23765555
461005360#20141107T000000,551875.570450021
9547204350#20140519T000000,551876.903244493
2331300025#20150311T000000,551878.236038965
9477000300#20140728T000000,551879.568833437
7550800195#20140730T000000,551880.901627909
2617370090#20141019T000000,551882.234422381
5452301800#20140722T000000,551883.567216853
1997200165#20140916T000000,551884.900011325
6448000090#20140512T000000,551886.232805797
7300700056#20141029T000000,551887.565600269
1326039039#20140729T000000,551888.898394741
4040200490#20140820T000000,551890.231189213
2919201095#20150327T000000,551891.563983685
1724079013#20140718T000000,551892.896778157
2825059256#20140926T000000,551894.229572629
7348200115#20140619T000000,551895.5623671
7857003465#20140605T000000,551896.895161572
2487200940#20140814T000000,551898.227956044
6848200475#20141126T000000,551899.560750516
2141310490#20150102T000000,551900.893544988
1770000090#20150407T000000,551902.22633946
2887700805#20141022T000000,551903.559133932
225039175#20140513T000000,551904.891928404
1151100165#20140716T000000,551906.224722876
2223089048#20140625T000000,551907.557517348
5249804560#20140818T000000,551908.89031182
425079100#20141231T000000,551910.223106292
5451210100#20150423T000000,551911.555900763
3121500100#20140903T000000,551912.888695235
3629760110#20140821T000000,551914.221489707
4038100110#20140707T000000,551915.554284179
809002680#20141014T000000,551916.887078651
4022900837#20140613T000000,551918.219873123
3738900165#20141024T000000,551919.552667595
7585000110#20150326T000000,551920.885462067
822069112#20150423T000000,551922.218256539
6413600123#20141008T000000,551923.551051011
6127600110#20140502T000000,551924.883845483
1233100601#20141024T000000,551926.216639955
2526059076#20150225T000000,551927.549434427
5451100490#20150115T000000,551928.882228899
126059097#20141023T000000,551930.215023371
2919701105#20141209T000000,551931.547817842
6744700900#20150429T000000,551932.880612314
3026079031#20140806T000000,551934.213406786
203100625#20140529T000000,551935.546201258
